id,sentiment
2397649,0
3819811,1
3079391,0
5486308,1
7432708,1
9006553,0
5260144,0
9652544,0
8280832,0
9155381,1
9082525,1
2444888,1
6318590,1
8809548,0
8540553,0
6725446,0
7806657,0
834133,0
3361374,1
10188679,1
6147400,1
6183429,0
3888867,1
9976417,0
8061239,0
8451481,0
76558,1
8057380,0
1683238,1
9444663,1
9993320,0
441592,1
6773938,0
10183634,0
6364254,0
5242781,0
9344607,1
1528347,0
6368261,0
1744737,1
1932411,1
4980939,0
2810431,0
9504299,1
9425987,1
10247714,1
6765820,0
2331978,1
10247246,0
8108131,0
9082632,0
8574976,0
9691570,0
7052363,0
6552599,0
9736982,0
2906114,1
10154945,1
10012240,1
2811920,1
5452235,1
2876364,0
171340,1
7144650,0
8942212,0
1028185,1
7723411,1
4243795,1
8254999,0
8016318,0
2020118,1
9349023,0
7725587,0
289158,1
4879044,0
3143901,0
3760406,0
7107695,1
5253114,0
9183017,1
2409811,0
161757,1
9772536,1
9323464,1
10214979,0
2975074,0
6628374,1
8735522,1
405377,0
2488074,0
6408092,1
113251,0
6591166,1
9599589,1
8014594,0
9320612,1
3862459,0
1345031,0
3325036,0
1720711,0
2971669,0
919726,1
8906030,0
8648767,0
10275739,1
8998842,0
6881011,0
9469125,0
245197,1
5840767,0
5668539,0
10218561,1
7745297,0
9666447,0
2087066,1
599720,1
9838972,0
8719835,1
6920434,0
10059264,0
2349621,1
9716352,1
7214826,1
3301403,0
1093094,0
7574915,1
6312257,1
7336621,0
10153446,0
7309638,0
5796143,0
9214260,0
8647736,0
3449191,0
10152943,0
6884401,1
9030484,0
7453396,1
9980933,0
7393036,0
167998,0
7872612,1
9849212,0
3247332,1
1781239,1
7722643,0
10018416,1
3034114,1
8532807,1
1643991,0
6145572,1
4888609,0
9778615,1
7501410,1
2079955,1
9994957,1
10074557,1
5938388,0
8719347,1
7263782,0
5791287,0
8052799,0
4538163,0
9835236,1
1111591,1
549356,0
9307018,0
5470039,0
6550737,0
5523242,1
3186660,0
7285951,0
5862365,0
9578844,1
2766564,1
9696546,0
10166826,1
9143032,0
679605,0
8543790,0
8535939,1
7948496,0
6469239,1
2572121,1
2023179,1
9895025,1
5930704,0
2024144,0
6104505,1
4194744,0
568771,0
133883,1
10087042,0
9901221,1
10224825,1
502051,1
9401006,1
10250428,1
9534025,0
2364151,0
4945149,0
9821436,0
8467084,0
8661571,0
3814009,1
7477378,0
4967545,0
6732476,1
7587881,1
10209166,0
8884254,0
1646252,1
1689815,1
5828433,1
8726799,0
6201074,1
6715419,0
4263612,0
6604811,0
10254599,1
7877077,0
2877397,0
6388040,0
9809203,0
10130408,0
2920416,0
7257117,0
10158101,1
4220042,1
9367535,0
9689286,1
7922091,0
9115767,0
7579647,1
1066875,1
8917350,0
9783571,1
5847862,0
9792397,1
8320670,0
9237888,1
5519680,0
5242449,0
10247925,0
4495759,1
8691910,1
5158699,1
4141324,0
7094859,1
5199449,0
10013780,1
4923744,1
7986982,1
7227070,0
8953136,1
9607005,1
5820453,1
9772406,1
9988470,1
7414885,0
10268101,1
7857712,0
8944950,0
4462788,0
9212948,1
7923884,0
9663347,0
9985811,0
9738477,0
1123323,0
10085576,0
8932624,0
4217831,0
5217606,1
6049401,1
8034133,1
10005768,1
8861339,1
1207675,0
195660,0
9638455,1
263525,0
9397492,0
9676532,1
2998552,0
9443661,0
8098612,1
7551240,0
9925283,1
6649645,1
9789036,0
7943439,0
7792905,1
9842596,1
4041574,1
10274306,0
10113568,0
7957670,0
8653071,0
4598176,0
7521741,0
10182767,1
6819251,0
9084527,1
1384464,0
10133744,0
5831688,0
8113345,1
1701653,0
8582812,0
6463474,1
2827720,0
8344186,0
1175648,0
9440448,1
5386616,0
123535,0
7511908,1
3856061,1
8153236,1
6303770,0
4418854,0
8052552,1
4914750,0
3996282,0
8201045,1
9270597,1
10212645,1
2327118,0
460257,0
751947,0
4809045,0
9154051,1
1388266,1
8873998,0
6103627,1
795260,0
5869373,1
9233626,0
8181961,0
3631705,1
7771586,1
9930862,1
5360262,0
8842381,1
8763123,1
4563438,1
8616442,0
5029071,0
4322946,1
9858260,1
328605,0
9694360,0
8667907,0
2185515,1
7869943,1
8786138,0
8650677,0
8030480,0
9189905,1
9099529,1
5273338,0
8920352,1
8213050,0
8645042,0
9996835,0
6571362,0
1385538,1
328759,1
9592862,0
8619646,0
6113711,0
10047679,0
9137533,0
4322451,0
9216913,1
9768490,0
3788557,1
7678218,1
8618908,1
9873841,0
6064726,0
9650425,1
4609047,0
8394856,0
9644140,0
5286535,1
10269704,1
6978905,0
6069990,0
9842217,1
4626423,1
7133817,0
1494422,0
336340,0
9307143,1
10068591,0
3895016,1
5779062,1
8620000,1
4427357,1
10018243,1
5422961,0
1650277,0
4422212,1
9541111,1
10082083,1
2921058,1
4650544,1
9769938,0
8114875,0
6855854,0
7681215,0
6335107,0
5001352,0
6466448,0
1306803,0
53913,1
3989147,1
9759709,1
3223283,1
8929677,1
10110446,1
7321737,0
9651685,1
5576361,0
1296413,0
8786149,0
1511856,0
7131829,0
8042221,0
5058576,0
9910049,1
7361979,0
7320426,0
3091759,0
5816168,0
9726681,1
8393494,0
5437356,1
2053050,0
9828948,1
6876500,0
7257541,0
1444092,0
251371,0
8798332,0
9837384,0
6806689,0
4912601,1
6483594,0
7770472,1
9364849,1
3951310,1
2503639,0
9799655,1
10217401,1
9014617,1
6641652,1
755715,0
7223968,1
9430622,1
7522611,1
8921742,1
3867319,0
9456009,0
9475633,1
9576756,1
1794221,0
9947288,0
7038787,0
8711732,1
8750986,0
6219917,0
3886240,1
6478111,0
10192080,0
6393374,0
5897677,1
8623313,1
7942779,0
3589856,1
5857591,1
8044822,1
3822736,1
6960798,0
7696695,1
1201633,1
7546229,1
7132344,0
3228839,1
9422028,1
8112233,1
3971026,1
8177375,0
9954673,1
1797867,1
6995777,1
9296678,0
8221785,1
9811026,1
8749908,1
2982063,1
10122297,1
5195480,1
5909163,0
9475430,0
8529335,1
1609024,1
9372501,0
4264697,1
4484820,1
6755690,1
3683305,0
2487139,0
9940369,1
6401496,0
9492604,1
3640823,1
8079773,1
5274831,1
4785647,0
9254333,0
8354523,1
10266765,0
8818288,0
9074843,0
2676195,1
3653769,0
10128689,1
8885852,1
7939942,0
9437827,0
4550659,1
4993991,0
8053621,0
8890081,0
5894733,0
10157907,1
9137413,1
1907089,0
8220307,0
9415982,0
4168969,1
7038720,1
1991148,1
10058383,1
748124,0
203924,1
9988332,1
4917453,1
8694000,0
6903553,0
9751183,1
9806492,1
10107392,1
4437078,0
7557907,1
10231077,0
9304719,0
10063856,0
9865002,1
9340550,1
9774937,0
8341839,0
2108898,0
9499043,0
2981245,1
9305004,1
5379982,0
2623798,0
7735093,0
275830,1
1714549,0
665615,1
10034634,1
8102857,0
4182482,0
5237845,0
6736282,0
6811456,1
2079771,1
6175705,0
4056575,0
2641112,0
9897287,1
9877571,0
9877179,1
10032373,1
1782427,0
8317792,0
9827675,1
9445065,1
8185324,0
4439762,1
3041175,1
5185745,1
9745350,1
8901723,1
7318783,1
4443061,1
6808835,1
4483156,1
9692194,0
264052,1
8302665,0
9594703,1
7259923,1
6519251,1
2352283,0
9173888,1
7797084,1
7459054,0
4818101,1
9661165,1
10269540,1
8058676,1
2764440,1
7632683,0
9799987,0
6928373,0
6382601,0
8755581,0
457206,1
6014413,0
7926559,1
4312752,1
5355943,1
5951738,1
4481792,1
5394284,1
2071027,1
9780199,1
9765286,1
4950683,1
5760278,0
10167315,0
1050728,0
9988397,1
5041506,1
7885849,1
9247479,1
9496526,1
9459846,1
9330814,1
6678106,0
8744095,1
9685624,0
5230260,0
3367142,0
2652559,0
8937594,0
2331838,0
3981657,0
8692797,0
3330309,1
7500652,0
9485340,0
5697103,1
7475917,1
10018893,1
9866576,1
9613126,1
8849555,1
1120181,1
9085976,0
10125943,0
5233997,0
7404342,1
4424417,1
9636192,0
9891034,1
6852760,1
7879577,0
9328640,0
8595445,0
6917204,0
7985515,1
10005624,1
5069702,1
8210220,1
4548241,0
7562693,0
6114828,0
8060563,1
9911962,0
5852214,1
9918413,1
8655445,0
9726447,0
6726264,0
3731906,0
4768480,1
9752179,1
500748,1
9979570,1
7286535,1
8963227,1
6738083,0
9777817,1
10273091,0
8283299,1
3754626,0
8732360,1
3269836,1
2668046,1
3933045,1
9380474,0
6709201,1
8338266,1
1912570,1
782616,1
9977402,1
8873995,1
8011578,0
7719255,0
9177971,0
3411684,0
5464833,0
8365873,1
8663945,0
5146686,0
8717263,1
8008346,1
7911780,0
10111177,1
8934375,0
244854,0
701742,0
125846,1
7528243,1
8022511,0
9457823,1
8783519,0
4798,1
7717903,0
8531527,1
7677362,0
10214854,0
6643488,0
7230330,0
2856956,0
6761540,1
7794714,1
8005153,1
4987287,0
3670211,0
8202496,1
8904296,1
9853652,0
9361473,0
9976020,0
5994072,1
4842632,1
9958480,0
3501268,1
8951669,1
8620391,0
7138451,0
8645293,1
8610841,0
9160132,1
2242270,1
2071919,0
9608037,1
9673243,0
4395773,0
9647529,0
8501703,0
9595806,1
3120860,0
7290700,1
7221539,0
8539069,1
5067178,1
3404196,0
9847722,0
9874958,0
6086568,0
2300171,1
6534023,0
9473174,0
8759313,0
9515300,1
6387665,1
9423284,0
6217442,0
8693743,1
1600556,0
8278110,0
3675702,1
3391173,1
9331809,1
7092745,0
7822392,1
5376125,1
10124530,0
668708,1
8134543,0
5045780,1
9383627,1
7580772,1
8035266,0
9730824,0
9155352,0
10220678,0
2974495,0
480763,1
3628365,1
5502205,0
7532888,0
5932337,0
2821388,0
706857,0
8819606,1
10188502,0
9770838,1
7543922,0
5411628,1
4961352,1
9933508,0
6466410,0
5691665,1
8859274,0
9105436,0
8910822,1
7757420,0
9805155,0
1541453,0
4103227,1
8040784,0
6670619,0
10064535,0
6627902,0
4074968,0
108559,0
8431230,1
6131998,1
8356851,1
7885266,0
10164880,0
3197562,0
2969598,1
566968,1
136500,0
7305780,0
5819390,0
4293891,1
997489,0
6321401,0
5836292,0
10147741,0
351941,0
3995759,0
5056977,0
5150568,1
2930587,0
5530477,0
195795,0
5425143,1
8337256,1
4425682,1
4893418,0
8298499,1
5580181,1
9864336,0
7569173,0
9940364,1
10180425,0
2873347,1
130067,0
6927855,1
9503050,1
7272095,0
7653198,0
7356304,0
9797951,1
6155117,1
6236684,0
4606171,1
9396622,0
1565863,1
8998820,0
5794930,0
9969719,1
2501004,0
2003984,1
4357680,1
7801611,1
4918408,0
10190037,0
1641818,0
8940568,1
10076915,1
7990530,1
10274347,0
9845006,0
1220479,1
2859693,1
2184567,0
10001433,0
9616059,0
123877,1
7298016,0
10015051,0
10166839,1
3791967,0
4921552,1
8514270,0
5457211,0
7177340,1
7679551,1
295414,1
5799922,0
10271384,0
2062404,1
9684056,0
1981979,1
8616722,0
9602886,1
6760717,0
9905224,0
9247089,1
105549,1
5250304,0
9342841,0
9333408,0
8058178,1
5678859,1
3124557,0
9996875,0
9283363,1
10261107,0
2188310,1
9802067,1
9563625,0
8725594,0
6691786,0
3729380,0
6048596,0
2091819,0
9398958,1
7614911,0
6872441,1
7075675,1
8340643,0
6249514,0
5315928,0
8815150,1
6817320,1
5005133,0
8611736,1
1998592,0
284368,1
2605484,0
8693434,0
3782199,0
4757754,0
9512681,1
8813247,1
8483124,0
5774784,0
7280472,0
1667774,0
2692306,1
7345851,0
5340997,1
8540951,1
9354486,1
692509,1
10116911,1
8844150,0
6193771,0
9071519,1
6657719,0
6812722,1
6129264,1
10003312,1
7480597,0
8139578,0
9962522,0
7847947,1
3351452,1
6051391,0
9218465,1
7006917,0
5795704,1
7446039,0
3080575,0
10252340,0
4178939,0
7070215,0
3022211,0
9311143,1
9243556,0
5720400,1
6909416,1
5471551,1
9718131,0
10247346,1
3826487,1
9804334,1
10128775,0
8389911,1
6904786,0
247209,1
5437359,0
8914158,0
4096429,0
9346764,1
8151684,1
2175936,1
8927428,0
6104795,1
6583837,0
9985019,1
9957142,1
6409529,1
9913743,1
553495,0
3892159,1
8926192,1
9983714,0
1043456,0
7589517,0
6120763,0
4896484,0
5880540,0
2087493,1
2484166,0
9569467,0
3744320,0
5552538,0
3425490,0
5898223,1
8295183,0
4714459,0
10031178,1
9711019,1
7470753,1
9809062,0
1915596,0
10207549,0
5243095,1
4398722,0
6577545,0
7026060,1
5642345,0
9451774,0
9500865,0
8430279,0
5480802,1
10099527,1
10235628,1
6435140,0
9300494,1
9794014,0
9823187,1
6303,1
7672000,1
1480943,0
5483647,0
8090223,0
2481767,0
2013263,1
797820,0
9299355,0
4285629,0
418844,1
7947587,1
9896373,0
7763423,0
8182087,0
3128164,0
1736967,0
8926727,0
9429649,1
2365494,1
5222451,0
5841926,1
7119442,0
5467689,1
10065503,0
9295410,0
10276355,1
7130466,1
4488117,1
9998841,1
6744533,0
8687973,0
5154988,0
6233962,1
7901136,0
7300115,1
1868865,0
10043889,0
7872922,0
8394079,0
9423278,0
8058999,0
2205515,1
3599570,1
9647598,1
5440287,1
2425371,1
9877157,1
7779607,0
1081310,1
6835197,0
4608657,0
7317973,1
9666960,1
2323694,1
9613124,1
9140111,0
6917326,0
7432407,1
7521214,1
2572066,0
2862262,0
8652601,0
9199383,1
866852,0
5193073,1
7857794,0
5936568,0
5702882,0
9533072,1
4800658,0
3805427,0
10063270,1
5149802,1
132559,1
9855538,0
3043998,0
7718386,0
9967190,1
9233001,0
7504348,0
6513287,0
1697249,1
8576705,1
10110186,1
9156341,1
5988826,1
6648204,0
2803490,1
287524,0
9043713,0
196606,1
2688999,1
6650222,0
5776149,1
9642497,0
8518456,0
9730746,1
5835654,0
7273612,1
38334,0
9297405,0
6221235,1
628744,0
7641121,0
9595397,1
9766556,1
9480713,1
7434091,0
7905538,0
9853960,1
9310172,1
1176386,0
6911068,1
2974070,0
7347396,1
1906801,0
9406130,0
5685014,1
6909136,0
6428210,0
2746485,0
8506048,0
300861,0
8588033,0
8362137,0
8018732,0
9057093,0
4333521,0
7734537,1
9428415,1
9939641,1
7553670,1
9300467,1
8907553,1
9293312,1
5070765,1
8642905,0
83531,1
8060708,0
5569067,0
9651913,0
7293995,1
7052635,0
9111224,1
9929172,0
9991701,1
7670613,0
1959808,0
408852,1
9733641,0
6928224,0
5050053,1
6571034,0
7472838,0
8317597,1
7579652,0
8609963,1
7545931,0
5337882,1
6279201,1
9996082,1
6990693,1
2407752,1
8022414,0
9210635,0
8560097,1
5993959,0
5054029,1
4576922,1
9342063,1
8900022,0
7414507,0
7561313,0
714400,0
9753753,1
9233883,0
9992757,0
6801204,0
6689407,0
7874695,0
719558,0
8188499,1
9987844,0
9934800,0
9129100,1
6188213,0
10028294,1
6197161,1
7919828,1
158597,1
2860669,1
9803115,0
4220350,1
9121501,0
8029091,0
9275891,1
7773879,0
10023145,1
2375633,0
1905906,0
7257998,0
8561596,0
6145133,0
24999,0
2725728,1
9639356,0
8201547,1
3336950,0
7506004,0
10219895,1
8571300,0
9871012,0
8775687,0
9995126,0
7319515,0
7064791,1
43884,1
9662924,0
3839254,1
8606082,0
9210950,1
10121,1
8235881,0
2397435,1
3268876,1
1224423,0
7907556,0
3014495,1
5802119,0
7702640,0
9227100,0
6377324,1
3772995,0
10143105,0
6310299,0
10218053,0
8691484,0
5890153,1
9599772,1
1587665,1
8926393,0
331418,0
10151240,0
6931590,0
8429712,0
5466266,0
3442901,0
9138405,0
9227541,0
3411802,0
10220872,0
8550231,1
106118,0
8124475,0
7944302,0
10260364,1
8409306,0
7429968,1
9691953,0
3359189,1
6648172,0
6222594,1
28637,0
10147612,1
9854719,0
5496284,1
143553,0
8557404,0
9299524,1
9906994,0
2034861,1
7777522,0
8550054,0
4691958,0
410524,0
7945591,0
5702971,0
7974432,0
10125120,1
9875812,0
10107718,0
5555685,1
4625584,1
5732411,1
9974285,0
5782606,1
9581896,0
9472192,1
6097361,0
7684349,1
6738646,0
5650907,0
1165373,0
9220347,1
8063995,0
3337692,1
7460581,1
9975354,0
2667590,1
9360842,1
9312319,0
7542935,1
8834287,1
9984035,1
1281975,0
1666271,0
9685422,1
8825515,0
8838957,0
8820357,0
7945356,1
7098901,1
3390630,0
3837504,1
9770526,1
3850292,1
8201376,0
243771,1
153596,0
9673574,0
9954017,0
9933042,0
9510601,1
8023444,0
839430,0
6167338,0
2402768,0
8624443,0
5763749,0
9797965,0
8567592,1
10161852,0
7931640,0
8614647,0
693811,1
3939203,0
4389780,0
4708918,1
9893606,0
3135203,0
4678550,0
8587964,0
8532659,1
8843747,1
3081789,0
3377096,1
6406767,0
10192589,1
8726699,0
8631124,1
3385841,0
10206506,1
7845137,1
732116,0
3398375,0
5131830,0
9131165,0
7524393,0
6278602,0
8621210,1
9257676,0
3925757,0
7113516,0
4015505,0
8313619,1
8759291,1
8637713,1
9011448,0
10016185,1
1613414,1
7856489,0
1421112,0
2683557,0
5393311,1
9891453,0
9407107,1
10050333,0
9512954,0
312910,0
9933638,0
8043672,0
8558574,1
4344454,0
5690949,1
8625058,0
5350640,0
9090812,1
2243300,1
8681497,0
10218859,0
7483195,1
6234632,0
5883143,1
5069184,1
2624158,0
7379562,1
8858447,1
7487536,0
10181284,1
1529613,0
8517199,0
1941139,0
9388429,1
9914050,1
10272987,1
2139511,0
9413869,0
2269481,1
8051078,1
8584860,1
8736343,0
4600495,1
8009633,0
9473556,1
934390,0
8796435,0
4854014,0
6193389,1
7193782,0
7604237,1
8844208,1
1631507,0
9420183,0
7385727,0
4317727,0
9335779,0
8985911,0
6380930,1
188990,0
9505330,0
4708653,1
8897455,1
8829923,0
9366596,1
3995168,0
8680861,1
10124973,0
9876131,1
9431457,0
1084877,1
7615478,1
6052870,0
7047748,1
8760816,1
8950099,0
6636197,0
9479561,0
9614922,0
6036484,1
9981256,1
5161530,1
10162958,0
5821127,1
10096858,0
6668819,0
7712969,0
9275076,0
9226322,1
5959635,1
9178446,1
3843734,0
9913218,0
9389206,1
8144602,0
10106315,0
5491443,0
5772037,1
956687,1
8889775,1
6837661,0
9290034,0
5559214,0
5723080,0
7758835,0
9658505,0
6584923,1
10118813,1
6613100,1
2110617,1
3983458,0
8956163,1
1679829,0
5085511,0
9588393,1
10274751,1
4007747,0
8997049,0
7008814,1
801423,0
6731782,0
8569036,0
7035109,1
5503110,0
9408938,0
7648283,1
9325066,0
6237242,0
7793536,0
4616587,0
7930240,1
6931611,1
9951547,1
9034082,0
4806726,0
7306343,1
10049011,0
4629351,0
9770447,1
8724611,1
9306870,0
499011,0
6203928,0
4890280,0
9416423,0
5524318,0
7406370,0
2778593,1
802563,1
8805748,1
10098397,1
5271434,1
9924409,1
10202284,1
1742537,1
693007,1
9884478,1
8304291,1
2936498,0
6078968,0
10249728,0
9837718,1
7084086,1
7479192,1
8522043,0
1221056,1
10034158,1
9208938,1
3859604,1
7622508,1
8739785,0
7212749,0
9809202,0
1125767,1
5500974,1
8148891,1
8563630,0
10102120,1
8767602,1
7881743,1
406955,1
9225879,0
1431837,0
8420410,0
7313794,0
7074232,1
8111249,0
8882135,1
9317190,1
10265906,0
1101260,1
6177181,1
4016336,1
777411,1
1071077,1
6376517,1
7474434,0
10074265,1
6785032,1
9906511,1
3646788,0
10265374,0
10119027,1
9934451,1
6872974,0
6451594,0
6073914,0
9816438,1
8669916,0
3595991,0
7743764,1
9752706,1
7628952,1
5967944,1
7192485,0
10276756,0
6462114,1
9849677,1
5929503,1
8900163,0
5390152,1
9262654,0
1963724,1
9451489,0
9964636,0
6730280,0
6727683,1
8954927,1
5630156,0
5876332,1
9883295,1
4960716,0
9874181,1
9418731,1
492783,0
7044654,0
6337185,1
3236140,0
8669724,1
3763376,1
9575651,1
6114005,0
10259967,1
4789810,1
7093326,1
2706452,1
6703806,1
8465039,1
9075555,0
8875416,1
6608951,0
10221537,1
3415328,0
1762205,1
9901133,0
7611637,0
4563795,0
1582754,1
6481627,1
2656743,1
10117696,0
8786176,1
4464704,0
7712088,1
776049,1
10252000,0
6032781,1
9909384,0
1350501,0
9662189,0
9849978,0
8759279,0
6152417,1
2064314,1
10274172,1
9971263,0
9657904,1
3521696,1
9716498,1
8020494,0
3233846,1
6724010,0
3789169,0
7976373,0
9584625,0
6125152,1
4945204,1
6359608,0
10257819,1
7309288,0
4083868,0
5308352,0
779054,1
8761369,0
3585105,1
6780351,1
3594888,0
9963734,0
9147225,0
3742060,0
9625742,1
6376424,1
7961062,1
10207562,1
7555710,1
8756097,0
6008820,1
9922771,0
9036861,0
4602701,1
733880,0
8637419,0
9755417,1
9224666,1
9642381,1
7021206,0
3327580,0
10076284,1
4247835,1
6831283,0
7476066,0
3929003,0
10180250,1
835804,1
8126982,1
2446907,1
2254834,0
6043298,0
6145549,0
7025023,0
5801958,1
8586893,0
8366842,1
5291465,0
3850228,1
10154888,1
5436648,0
2076734,1
10099521,1
8533073,1
8769628,0
1975770,0
8723998,1
8757716,1
1979420,1
8533002,0
5562998,0
7337791,0
8605242,0
7540167,0
195460,0
9598803,1
5866390,0
7471915,0
8054115,0
7122480,0
9885367,1
4754754,1
9583445,0
10181224,1
9282615,1
1103439,1
53554,0
6590106,1
4548047,0
10104302,1
5072784,0
5364651,1
9064986,0
5893775,0
7485429,0
8171899,1
1369698,0
9734302,0
8835145,1
5344571,0
820734,0
9584933,1
8902549,1
5020352,0
7191384,0
3649619,1
9423323,0
9494749,1
419538,1
5348736,1
9324203,0
6471781,0
9292132,0
6105446,1
9704864,0
2189557,0
10009861,0
5670130,0
8077864,0
7174874,0
5925571,0
5062758,1
9130858,0
9420322,0
9897395,1
9091442,1
2062284,0
6048297,0
9730040,0
5916564,0
81231,0
6410035,1
7045179,1
4812328,0
7951773,0
6978807,1
4932296,0
7059260,0
4094593,0
3245588,0
960397,1
5015839,1
8361996,0
2465240,0
7926750,0
2134343,1
9483315,0
7929581,0
2527596,1
8963086,0
9686000,1
7558455,1
5872287,0
7561290,1
5206358,0
2548952,0
8027467,0
10006667,0
9845686,1
9933386,1
8040196,0
1354563,0
6826842,1
8172779,0
8568989,1
8158083,0
5625067,0
3327332,1
3017129,0
61895,1
10075463,1
6445011,1
10129188,0
10258505,0
8648751,1
4409970,1
243124,1
3055771,0
6160987,0
4313818,0
9039939,1
8414906,1
9716510,1
6060856,0
9501171,1
9301459,0
8874997,1
9577255,1
4270687,1
1098595,1
5185580,0
9306860,0
5311598,0
8714953,0
388019,0
9242910,1
7086548,1
8880806,1
8586780,0
10156614,1
8682683,0
7723681,0
6959836,1
9048927,1
8853115,0
435179,0
7710126,0
3107146,0
8048911,0
7021585,1
9928625,0
8380975,1
1419541,1
26138,1
9284807,1
9477454,0
4951800,1
9834948,0
1052992,0
6251025,1
10140606,1
10113450,0
9913534,1
7119,0
9319890,1
4428888,1
7782109,1
9794570,0
7117394,0
7696590,0
9764704,1
4254752,0
6971886,0
9653930,1
7534135,1
8063459,1
7360402,0
9808997,1
6135880,1
4312162,0
6274105,0
8817626,0
2021201,0
6088643,0
7225750,1
10025650,1
8835912,0
2117101,0
9531605,0
332935,1
9295796,0
6085569,0
43794,1
10264460,1
9219903,0
7240291,0
4019275,0
9669798,0
2294987,0
9819502,1
7962161,0
8749781,0
4262827,1
9883433,1
6726289,0
9654658,0
486648,1
1791464,0
9298879,1
4268510,0
9169912,1
5464548,1
10143300,1
1960887,0
3788722,0
1557601,1
9556286,1
7521183,0
8062549,1
7604289,0
9050526,0
631177,0
10172048,1
7972077,0
8900875,1
9223929,1
9804606,1
6915607,1
7072747,0
4771459,0
7271811,0
6178261,0
9133375,0
10014854,0
10170780,1
8182142,0
7580265,0
8224006,0
5047069,1
8478139,0
9745566,1
4330590,0
10203770,0
10020334,1
9330326,0
3269959,0
8549507,0
8892369,0
10114972,1
1563695,1
5480584,1
4238238,0
3360895,0
6846907,0
965316,0
7515986,0
2136784,0
525444,0
6762718,0
9440397,1
7770084,1
370407,0
5415700,0
3584466,1
7403230,0
5306739,1
5836494,1
9236166,0
8943363,0
7205897,0
2040638,1
5473662,1
8715425,1
6416315,1
8571219,0
7866062,0
5522571,0
7733105,1
5067681,1
1719699,1
5830834,0
9955651,0
3491296,1
5868216,0
1587370,1
8830155,0
9270886,0
9832505,0
6196633,1
8761755,1
6663152,0
8714776,0
7177285,1
8713085,1
93248,0
7493757,0
8024493,1
9988849,1
7276636,1
3760305,1
5956401,0
326410,0
5320919,1
4948553,1
9520519,0
7732218,1
10048227,0
9758657,1
5396356,0
7342952,0
8718566,1
5562421,1
10127462,0
8891733,0
8522415,0
4615466,0
5928375,0
7536822,1
10255989,1
8032276,1
9833991,1
7239418,1
7176575,0
8351950,1
9641685,1
5365748,0
10056424,1
9881685,0
8295487,0
2120079,0
6736092,1
4941285,0
5393652,1
7041935,0
9353417,1
7936447,0
8184152,1
8827420,0
9564824,0
6444231,1
3563883,0
156694,0
6446241,0
10231953,1
6466726,1
8728054,0
7282878,1
6238997,1
104862,1
9251532,1
9874608,0
8264029,1
4080299,1
10041552,0
8205766,1
9325210,0
2082796,0
9475549,1
3942344,0
10115136,1
10105674,1
8649384,1
2867126,1
3998539,1
4313877,0
6096140,0
3553040,1
9081974,1
10215190,1
2650428,0
1069235,0
7652246,1
7282757,0
7570031,0
5874067,0
9356011,0
7741552,0
6719715,1
9839394,1
10148618,1
2913284,0
6032191,1
9458839,1
8507216,1
6245705,1
10050951,1
5048124,0
8601806,1
10248891,1
2891252,0
6622255,1
10216872,0
8639228,0
8000939,1
73789,0
8625790,0
8391685,1
2420721,0
1797412,1
6801763,1
7050972,0
9294984,1
8638184,0
7119349,1
5962077,0
8585725,0
9466688,0
8675943,1
9913842,1
6348669,0
8779486,0
7985097,1
7264141,1
5213432,0
9856672,0
9900792,0
2854947,1
1569581,1
8720019,1
9468165,0
5406895,0
8444466,0
8409796,0
3056332,1
7522510,1
6234308,0
8108846,0
9608285,1
3066387,1
7021781,0
3295164,1
9775257,0
6324991,0
1622903,0
9428343,0
5245498,1
5589210,0
5291562,0
4269069,0
5939056,1
8431468,1
8344197,1
9589216,0
8066498,0
8197469,0
9612315,1
1383513,0
9949269,0
9270034,0
6993722,0
5541950,0
6120250,0
8641510,1
6776443,1
7139228,0
5274963,1
6809204,0
7483874,1
9129574,1
9486064,0
5798519,0
10209059,1
8651278,0
9342807,1
9621669,1
9293151,0
5914771,0
5686451,1
5032714,1
9139951,0
9237829,1
100992,1
5827128,0
8725271,0
4336602,1
10166239,0
9360937,1
3604272,0
707176,1
8142001,0
7738167,0
8190433,0
8135974,0
7728703,0
7314807,0
2190684,0
8163094,0
6003289,1
9466407,0
7025716,0
8814135,1
8872789,1
8774750,0
5448654,0
7818524,1
7033619,0
9373357,0
10274898,1
657082,0
4563750,1
3080376,0
8384165,0
9922363,1
9239342,0
9316891,1
5945482,1
7916782,1
3441049,1
9641297,0
615520,0
8858197,0
8709003,1
7653997,0
9807484,0
9167477,0
4852791,0
9774333,0
1684240,0
6238272,1
6535851,0
2686692,0
10225238,1
4262815,1
7918077,0
8510204,0
8351286,0
5718749,1
1706876,1
5903396,0
10054986,1
8811219,0
2084021,0
4639453,1
5865982,0
5691898,0
6618103,0
8847453,0
7575869,0
48318,1
9374180,0
9937509,0
2290754,0
3726965,0
9960935,1
8997069,0
6339442,0
8573388,0
8020187,1
7134966,0
2951960,0
2017836,1
8581465,1
8846383,0
7401418,1
7614228,1
5415009,1
7702693,1
1464032,0
10204151,0
4170539,0
2233999,1
6902210,1
4104705,0
9724619,1
10192045,0
851942,0
5842761,0
7339120,1
10057650,1
9568548,1
6745074,0
6413072,0
6245447,1
9263136,1
8860755,0
7677713,0
9029465,0
8378526,0
7305659,0
3651176,1
4156735,0
787430,0
6110279,1
9639578,1
8683944,1
5196144,1
3420962,0
7991975,1
1365817,0
9651745,1
